group,size_group,gs_cat,gs_subcat,size_cat.subcat,group_in_cat.subcat,pathway,size_pathway,group_in_pathway,k/K,pval,FDR,qvalue,genes
DMP/R,147,C5,GO:BP,17872,113,GOBP_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY,33,2,0.06060606060606061,0.01841395762261005,0.4711885025806697,0.46027216035449003,"c(""KCNQ1"", ""ADCY9"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_PROTEIN_CONTAINING_COMPLEX_REMODELING,33,2,0.06060606060606061,0.01841395762261005,0.4711885025806697,0.46027216035449003,"c(""PLA2G3"", ""APOC3"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION,89,3,0.033707865168539325,0.01886261682187414,0.4711885025806697,0.46027216035449003,"c(""EXOSC10"", ""MAD1L1"", ""MCM2"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_PROTEIN_POLYUBIQUITINATION,244,5,0.020491803278688523,0.019430927784601724,0.4711885025806697,0.46027216035449003,"c(""AXIN1"", ""TRAF5"", ""RNF216"", ""CHFR"", ""TRIM68"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_EMBRYONIC_EYE_MORPHOGENESIS,35,2,0.05714285714285714,0.020581695687900223,0.4711885025806697,0.46027216035449003,"c(""RARG"", ""ALDH1A3"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_EYE_PHOTORECEPTOR_CELL_DEVELOPMENT,35,2,0.05714285714285714,0.020581695687900223,0.4711885025806697,0.46027216035449003,"c(""DZANK1"", ""NRL"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS,249,5,0.020080321285140562,0.02100172647727365,0.4711885025806697,0.46027216035449003,"c(""MAP2"", ""TBCD"", ""MAP6D1"", ""DYNC1H1"", ""GSK3B"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,93,3,0.03225806451612903,0.021168079365549115,0.4711885025806697,0.46027216035449003,"c(""AXIN1"", ""GSK3B"", ""CHFR"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,341,6,0.017595307917888565,0.021264982212761102,0.4711885025806697,0.46027216035449003,"c(""CDH4"", ""CFLAR"", ""PLA2G3"", ""DEF8"", ""GSK3B"", ""CDC42EP3"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT,37,2,0.05405405405405406,0.022850355371705006,0.4711885025806697,0.46027216035449003,"c(""RARG"", ""ALDH1A3"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_PHOSPHATIDIC_ACID_METABOLIC_PROCESS,37,2,0.05405405405405406,0.022850355371705006,0.4711885025806697,0.46027216035449003,"c(""PLA2G3"", ""AGPAT2"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,170,4,0.023529411764705882,0.022853517009442676,0.4711885025806697,0.46027216035449003,"c(""CDH4"", ""PCDHGB5"", ""PCDH1"", ""IGSF21"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_CHROMOSOME_SEPARATION,97,3,0.030927835051546393,0.02362135321861336,0.4711885025806697,0.46027216035449003,"c(""TOP3A"", ""MAD1L1"", ""CHFR"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,97,3,0.030927835051546393,0.02362135321861336,0.4711885025806697,0.46027216035449003,"c(""CFLAR"", ""GCLM"", ""GSK3B"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION,351,6,0.017094017094017096,0.024088523353893138,0.4711885025806697,0.46027216035449003,"c(""MAP2"", ""TBCD"", ""EXOSC10"", ""MAD1L1"", ""MAP6D1"", ""MCM2"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS,39,2,0.05128205128205128,0.02521709531345131,0.4711885025806697,0.46027216035449003,"c(""PDE4A"", ""ADCY9"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC,101,3,0.0297029702970297,0.026222456450005635,0.4711885025806697,0.46027216035449003,"c(""CHRNA4"", ""SLC29A1"", ""GSK3B"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_HIPPO_SIGNALING,40,2,0.05,0.026436372379293662,0.4711885025806697,0.46027216035449003,"c(""CIT"", ""SHANK2"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_METANEPHRIC_NEPHRON_DEVELOPMENT,40,2,0.05,0.026436372379293662,0.4711885025806697,0.46027216035449003,"c(""LGR4"", ""LAMB2"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_SENSORY_ORGAN_MORPHOGENESIS,266,5,0.018796992481203006,0.02695575644302227,0.4711885025806697,0.46027216035449003,"c(""RARG"", ""KCNQ1"", ""DZANK1"", ""ALDH1A3"", ""NRL"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_INTESTINAL_ABSORPTION,41,2,0.04878048780487805,0.027679128639073958,0.4711885025806697,0.46027216035449003,"c(""NPC1L1"", ""KCNQ1"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_NEGATIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE,42,2,0.047619047619047616,0.02894502409902514,0.4711885025806697,0.46027216035449003,"c(""MAD1L1"", ""CHFR"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY,106,3,0.02830188679245283,0.029681255261534492,0.4711885025806697,0.46027216035449003,"c(""DEF8"", ""GSK3B"", ""CDC42EP3"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_LIPID_EXPORT_FROM_CELL,43,2,0.046511627906976744,0.03023372205875969,0.4711885025806697,0.46027216035449003,"c(""PLA2G3"", ""KCNQ1"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH,108,3,0.027777777777777776,0.031129075591901322,0.4711885025806697,0.46027216035449003,"c(""MAP2"", ""CDH4"", ""GSK3B"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING,188,4,0.02127659574468085,0.03149526712330861,0.4711885025806697,0.46027216035449003,"c(""CFLAR"", ""MAP3K14"", ""TRAF5"", ""TRIM68"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DEVELOPMENT,44,2,0.045454545454545456,0.03154488908382428,0.4711885025806697,0.46027216035449003,"c(""RARG"", ""GSK3B"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_INNER_EAR_RECEPTOR_CELL_DEVELOPMENT,44,2,0.045454545454545456,0.03154488908382428,0.4711885025806697,0.46027216035449003,"c(""KCNQ1"", ""GABRB2"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION,44,2,0.045454545454545456,0.03154488908382428,0.4711885025806697,0.46027216035449003,"c(""AXIN1"", ""RPTOR"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY,190,4,0.021052631578947368,0.03255894702160365,0.4711885025806697,0.46027216035449003,"c(""SMARCA4"", ""RARG"", ""LGR4"", ""TRIM68"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,110,3,0.02727272727272727,0.032613490821294354,0.4711885025806697,0.46027216035449003,"c(""AXIN1"", ""GSK3B"", ""CHFR"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_DEOXYRIBOSE_PHOSPHATE_METABOLIC_PROCESS,45,2,0.044444444444444446,0.032878194978464836,0.4711885025806697,0.46027216035449003,"c(""DTYMK"", ""NT5C"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION,45,2,0.044444444444444446,0.032878194978464836,0.4711885025806697,0.46027216035449003,"c(""DZANK1"", ""NRL"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_MYOBLAST_FUSION,45,2,0.044444444444444446,0.032878194978464836,0.4711885025806697,0.46027216035449003,"c(""KCNH1"", ""CFLAR"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_RHYTHMIC_BEHAVIOR,45,2,0.044444444444444446,0.032878194978464836,0.4711885025806697,0.46027216035449003,"c(""KCNQ1"", ""PER3"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,46,2,0.043478260869565216,0.03423331275860085,0.4711885025806697,0.46027216035449003,"c(""SMARCA4"", ""TRIM68"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_CELLULAR_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS,46,2,0.043478260869565216,0.03423331275860085,0.4711885025806697,0.46027216035449003,"c(""GGT7"", ""GCLM"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_GLUCAN_BIOSYNTHETIC_PROCESS,46,2,0.043478260869565216,0.03423331275860085,0.4711885025806697,0.46027216035449003,"c(""GYG1"", ""GSK3B"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_PURINE_NUCLEOTIDE_CATABOLIC_PROCESS,46,2,0.043478260869565216,0.03423331275860085,0.4711885025806697,0.46027216035449003,"c(""PDE4A"", ""NT5C"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES,47,2,0.0425531914893617,0.03560991862500706,0.4711885025806697,0.46027216035449003,"c(""CDH4"", ""IGSF21"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_RIBONUCLEOTIDE_CATABOLIC_PROCESS,47,2,0.0425531914893617,0.03560991862500706,0.4711885025806697,0.46027216035449003,"c(""PDE4A"", ""NT5C"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS,114,3,0.02631578947368421,0.03569160728725331,0.4711885025806697,0.46027216035449003,"c(""ATXN2"", ""NECAB2"", ""APOC3"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_MICROTUBULE_BASED_TRANSPORT,197,4,0.02030456852791878,0.03644670993214519,0.4711885025806697,0.46027216035449003,"c(""MAP2"", ""TRAK2"", ""MREG"", ""DYNC1H1"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_SENSORY_SYSTEM_DEVELOPMENT,388,6,0.015463917525773196,0.03669409959513081,0.4711885025806697,0.46027216035449003,"c(""SMARCA4"", ""RARG"", ""DZANK1"", ""LAMB2"", ""ALDH1A3"", ""NRL"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_FACE_DEVELOPMENT,48,2,0.041666666666666664,0.037007691936701,0.4711885025806697,0.46027216035449003,"c(""RARG"", ""ALDH1A3"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_ANTEROGRADE_AXONAL_TRANSPORT,49,2,0.04081632653061224,0.03842631518453516,0.4711885025806697,0.46027216035449003,"c(""MAP2"", ""TRAK2"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_PHOTORECEPTOR_CELL_DEVELOPMENT,49,2,0.04081632653061224,0.03842631518453516,0.4711885025806697,0.46027216035449003,"c(""DZANK1"", ""NRL"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION,49,2,0.04081632653061224,0.03842631518453516,0.4711885025806697,0.46027216035449003,"c(""PLA2G3"", ""APOC3"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS,49,2,0.04081632653061224,0.03842631518453516,0.4711885025806697,0.46027216035449003,"c(""PLA2G3"", ""APOC3"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_RESPONSE_TO_NICOTINE,49,2,0.04081632653061224,0.03842631518453516,0.4711885025806697,0.46027216035449003,"c(""CHRNA4"", ""KCNQ1"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_RHYTHMIC_PROCESS,298,5,0.016778523489932886,0.04086233417223788,0.4711885025806697,0.46027216035449003,"c(""SLIT3"", ""KCNQ1"", ""LGR4"", ""GSK3B"", ""PER3"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_DETECTION_OF_MECHANICAL_STIMULUS,51,2,0.0392156862745098,0.041324856954182525,0.4711885025806697,0.46027216035449003,"c(""PKD1L2"", ""KCNQ1"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,51,2,0.0392156862745098,0.041324856954182525,0.4711885025806697,0.46027216035449003,"c(""PDE4A"", ""NT5C"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_NEGATIVE_REGULATION_OF_COAGULATION,52,2,0.038461538461538464,0.042804155882038834,0.4711885025806697,0.46027216035449003,"c(""SERPING1"", ""PRKG1"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS,52,2,0.038461538461538464,0.042804155882038834,0.4711885025806697,0.46027216035449003,"c(""DTYMK"", ""NT5C"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_SYNAPTIC_VESICLE_LOCALIZATION,52,2,0.038461538461538464,0.042804155882038834,0.4711885025806697,0.46027216035449003,"c(""MAP2"", ""SYNDIG1"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_NEGATIVE_REGULATION_OF_NEURON_DEATH,209,4,0.019138755980861243,0.04371076138545048,0.4711885025806697,0.46027216035449003,"c(""PLA2G3"", ""GCLM"", ""GABRB2"", ""GSK3B"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,124,3,0.024193548387096774,0.044017052089303906,0.4711885025806697,0.46027216035449003,"c(""MAP2"", ""TBCD"", ""MAP6D1"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION,408,6,0.014705882352941176,0.04500108507792692,0.4711885025806697,0.46027216035449003,"c(""MAP2"", ""TRAK2"", ""PLA2G3"", ""MREG"", ""MAD1L1"", ""DYNC1H1"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_CELLULAR_RESPONSE_TO_CAMP,54,2,0.037037037037037035,0.04582128358917185,0.4711885025806697,0.46027216035449003,"c(""KCNQ1"", ""ITPR2"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_GLANDULAR_EPITHELIAL_CELL_DIFFERENTIATION,54,2,0.037037037037037035,0.04582128358917185,0.4711885025806697,0.46027216035449003,"c(""RARG"", ""GSK3B"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION,213,4,0.018779342723004695,0.046300621681793004,0.4711885025806697,0.46027216035449003,"c(""EXOSC10"", ""MAD1L1"", ""MCM2"", ""CHFR"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS,411,6,0.014598540145985401,0.04634081646065127,0.4711885025806697,0.46027216035449003,"c(""KCNQ1"", ""GCLM"", ""RPTOR"", ""AGPAT2"", ""PDE4A"", ""SHANK2"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,413,6,0.014527845036319613,0.0472476962770655,0.4711885025806697,0.46027216035449003,"c(""AXIN1"", ""GSK3B"", ""RNF216"", ""DCAF11"", ""AMN1"", ""CHFR"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION,55,2,0.03636363636363636,0.04735851086797669,0.4711885025806697,0.46027216035449003,"c(""MAP2"", ""TBCD"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,414,6,0.014492753623188406,0.047705262939313944,0.4711885025806697,0.46027216035449003,"c(""PKM"", ""PDE4A"", ""NT5C"", ""ADCY9"", ""PANK4"", ""ACSS2"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_INOSITOL_PHOSPHATE_MEDIATED_SIGNALING,56,2,0.03571428571428571,0.0489144510342749,0.4711885025806697,0.46027216035449003,"c(""ITPR2"", ""GSK3B"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_SYNAPSE_ORGANIZATION,418,6,0.014354066985645933,0.04956310717690941,0.4711885025806697,0.46027216035449003,"c(""NFASC"", ""SYNDIG1"", ""LAMB2"", ""GABRB2"", ""IGSF21"", ""SHANK2"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_EAR_DEVELOPMENT,219,4,0.0182648401826484,0.05034312338126827,0.4711885025806697,0.46027216035449003,"c(""KCNQ1"", ""ALDH1A3"", ""GABRB2"", ""MCM2"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION,57,2,0.03508771929824561,0.05048881070697088,0.4711885025806697,0.46027216035449003,"c(""AXIN1"", ""DYNC1H1"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS,57,2,0.03508771929824561,0.05048881070697088,0.4711885025806697,0.46027216035449003,"c(""RARG"", ""COL27A1"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS,57,2,0.03508771929824561,0.05048881070697088,0.4711885025806697,0.46027216035449003,"c(""GGT7"", ""PLA2G3"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS,220,4,0.01818181818181818,0.051035234638633145,0.4711885025806697,0.46027216035449003,"c(""LAMB2"", ""POU6F2"", ""ABLIM1"", ""NRL"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS,318,5,0.015723270440251572,0.051418915951057374,0.4711885025806697,0.46027216035449003,"c(""GGT7"", ""PLA2G3"", ""PCBD2"", ""ALDH1A3"", ""APOC3"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,221,4,0.01809954751131222,0.05173258142649326,0.4711885025806697,0.46027216035449003,"c(""CFLAR"", ""MADD"", ""GCLM"", ""GSK3B"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT,58,2,0.034482758620689655,0.05208129940809397,0.4711885025806697,0.46027216035449003,"c(""LGR4"", ""LAMB2"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY,222,4,0.018018018018018018,0.05243515915162509,0.4711885025806697,0.46027216035449003,"c(""DEF8"", ""GSK3B"", ""TBC1D22A"", ""CDC42EP3"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_RECEPTOR_INTERNALIZATION,59,2,0.03389830508474576,0.0536916295383551,0.4711885025806697,0.46027216035449003,"c(""ATXN2"", ""NECAB2"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS,135,3,0.022222222222222223,0.05419053701506373,0.4711885025806697,0.46027216035449003,"c(""AXIN1"", ""GSK3B"", ""CHFR"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS,60,2,0.03333333333333333,0.05531951635289298,0.4711885025806697,0.46027216035449003,"c(""PANK4"", ""ACSS2"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_GLAND_DEVELOPMENT,432,6,0.013888888888888888,0.05641494998245109,0.4711885025806697,0.46027216035449003,"c(""CFLAR"", ""CIT"", ""RARG"", ""MAD1L1"", ""ALDH1A3"", ""SLC29A1"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,138,3,0.021739130434782608,0.057144669417946596,0.4711885025806697,0.46027216035449003,"c(""AXIN1"", ""GSK3B"", ""CHFR"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_CAMERA_TYPE_EYE_DEVELOPMENT,329,5,0.015197568389057751,0.05784807945027138,0.4711885025806697,0.46027216035449003,"c(""SMARCA4"", ""RARG"", ""LAMB2"", ""ALDH1A3"", ""NRL"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_PHOTORECEPTOR_CELL_DIFFERENTIATION,62,2,0.03225806451612903,0.058626835183275466,0.4711885025806697,0.46027216035449003,"c(""DZANK1"", ""NRL"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_LIPOPROTEIN_METABOLIC_PROCESS,140,3,0.02142857142857143,0.05915592052505806,0.4711885025806697,0.46027216035449003,"c(""NPC1L1"", ""MAP6D1"", ""APOC3"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY,141,3,0.02127659574468085,0.06017398419764792,0.4711885025806697,0.46027216035449003,"c(""MADD"", ""AXIN1"", ""RPTOR"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC,141,3,0.02127659574468085,0.06017398419764792,0.4711885025806697,0.46027216035449003,"c(""KCNQ1"", ""AXIN1"", ""EXOSC10"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_SPROUTING_ANGIOGENESIS,63,2,0.031746031746031744,0.06030571176586069,0.4711885025806697,0.46027216035449003,"c(""PKM"", ""EPN2"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_SYNCYTIUM_FORMATION,63,2,0.031746031746031744,0.06030571176586069,0.4711885025806697,0.46027216035449003,"c(""KCNH1"", ""CFLAR"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_CAMP_BIOSYNTHETIC_PROCESS,10,1,0.1,0.06147346883346294,0.4711885025806697,0.46027216035449003,ADCY9
DMP/R,147,C5,GO:BP,17872,113,GOBP_CELLULAR_RESPONSE_TO_LEUCINE,10,1,0.1,0.06147346883346294,0.4711885025806697,0.46027216035449003,RPTOR
DMP/R,147,C5,GO:BP,17872,113,GOBP_HISTAMINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE,10,1,0.1,0.06147346883346294,0.4711885025806697,0.46027216035449003,PLA2G3
DMP/R,147,C5,GO:BP,17872,113,GOBP_LEUKOTRIENE_D4_METABOLIC_PROCESS,10,1,0.1,0.06147346883346294,0.4711885025806697,0.46027216035449003,GGT7
DMP/R,147,C5,GO:BP,17872,113,GOBP_METANEPHRIC_TUBULE_MORPHOGENESIS,10,1,0.1,0.06147346883346294,0.4711885025806697,0.46027216035449003,LGR4
DMP/R,147,C5,GO:BP,17872,113,GOBP_NEGATIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS,10,1,0.1,0.06147346883346294,0.4711885025806697,0.46027216035449003,GSK3B
DMP/R,147,C5,GO:BP,17872,113,GOBP_POSITIVE_REGULATION_OF_HEPATOCYTE_PROLIFERATION,10,1,0.1,0.06147346883346294,0.4711885025806697,0.46027216035449003,CFLAR
DMP/R,147,C5,GO:BP,17872,113,GOBP_POSITIVE_REGULATION_OF_LIGASE_ACTIVITY,10,1,0.1,0.06147346883346294,0.4711885025806697,0.46027216035449003,GCLM
DMP/R,147,C5,GO:BP,17872,113,GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_OF_NUCLEOLAR_LARGE_RRNA_BY_RNA_POLYMERASE_I,10,1,0.1,0.06147346883346294,0.4711885025806697,0.46027216035449003,SMARCA4
DMP/R,147,C5,GO:BP,17872,113,GOBP_PURINE_DEOXYRIBONUCLEOTIDE_CATABOLIC_PROCESS,10,1,0.1,0.06147346883346294,0.4711885025806697,0.46027216035449003,NT5C
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY,10,1,0.1,0.06147346883346294,0.4711885025806697,0.46027216035449003,SLIT3
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_DOPAMINERGIC_NEURON_DIFFERENTIATION,10,1,0.1,0.06147346883346294,0.4711885025806697,0.46027216035449003,GSK3B
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION,10,1,0.1,0.06147346883346294,0.4711885025806697,0.46027216035449003,CHFR
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_MICROTUBULE_BINDING,10,1,0.1,0.06147346883346294,0.4711885025806697,0.46027216035449003,MAP2
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE,10,1,0.1,0.06147346883346294,0.4711885025806697,0.46027216035449003,MAP2
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CENTROSOME,10,1,0.1,0.06147346883346294,0.4711885025806697,0.46027216035449003,GSK3B
DMP/R,147,C5,GO:BP,17872,113,GOBP_RESPONSE_TO_HISTAMINE,10,1,0.1,0.06147346883346294,0.4711885025806697,0.46027216035449003,GABRB2
DMP/R,147,C5,GO:BP,17872,113,GOBP_RESPONSE_TO_NITROSATIVE_STRESS,10,1,0.1,0.06147346883346294,0.4711885025806697,0.46027216035449003,GCLM
DMP/R,147,C5,GO:BP,17872,113,GOBP_RRNA_3_END_PROCESSING,10,1,0.1,0.06147346883346294,0.4711885025806697,0.46027216035449003,EXOSC10
DMP/R,147,C5,GO:BP,17872,113,GOBP_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_ASSEMBLY,10,1,0.1,0.06147346883346294,0.4711885025806697,0.46027216035449003,APOC3
DMP/R,147,C5,GO:BP,17872,113,GOBP_NEURAL_NUCLEUS_DEVELOPMENT,64,2,0.03125,0.062001034118994366,0.4711885025806697,0.46027216035449003,"c(""ALDH1A3"", ""YWHAQ"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_NEURON_PROJECTION_GUIDANCE,235,4,0.01702127659574468,0.06204207049431677,0.4711885025806697,0.46027216035449003,"c(""CDH4"", ""NFASC"", ""SLIT3"", ""LAMB2"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_GLUTATHIONE_METABOLIC_PROCESS,65,2,0.03076923076923077,0.06371253141264702,0.4711885025806697,0.46027216035449003,"c(""GGT7"", ""GCLM"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_MECHANORECEPTOR_DIFFERENTIATION,65,2,0.03076923076923077,0.06371253141264702,0.4711885025806697,0.46027216035449003,"c(""KCNQ1"", ""GABRB2"")"
